id,merchant_id,shopper_id,amount,created_at,completed_at
2839,9,366,398.67,21/03/2018 05:30:00,23/03/2018 11:58:30
2840,4,194,288.3,21/03/2018 06:00:00,24/03/2018 00:16:15
2841,14,264,172.69,21/03/2018 06:30:00,23/03/2018 13:28:28
2843,14,67,163.19,21/03/2018 07:30:00,23/03/2018 12:29:53
2844,4,330,268.24,21/03/2018 08:00:00,22/03/2018 16:15:32
2845,6,221,98.02,21/03/2018 08:30:00,22/03/2018 10:37:37
2846,6,135,115.62,21/03/2018 09:00:00,23/03/2018 13:30:18
2847,10,168,432.05,21/03/2018 09:30:00,24/03/2018 01:39:38
2849,10,122,74.42,21/03/2018 10:30:00,24/03/2018 04:18:52
2850,8,204,28.74,21/03/2018 11:00:00,22/03/2018 15:25:12
2853,13,244,217.2,21/03/2018 12:30:00,22/03/2018 16:30:45
2854,6,134,142.18,21/03/2018 13:00:00,23/03/2018 09:44:30
2855,5,310,372.23,21/03/2018 13:30:00,23/03/2018 10:02:09
2856,7,31,47.97,21/03/2018 14:00:00,22/03/2018 15:19:19
2858,8,100,47,21/03/2018 15:00:00,23/03/2018 08:10:48
2859,9,120,182.19,21/03/2018 15:30:00,22/03/2018 17:34:06
2860,11,391,29.67,21/03/2018 16:00:00,24/03/2018 06:20:23
2861,8,353,26.72,21/03/2018 16:30:00,23/03/2018 09:14:38
2862,2,313,427.26,21/03/2018 17:00:00,23/03/2018 13:04:16
2864,6,275,232.18,21/03/2018 18:00:00,23/03/2018 14:24:06
2866,1,77,125.76,21/03/2018 19:00:00,23/03/2018 15:44:22
2868,11,2,182.52,21/03/2018 20:00:00,23/03/2018 05:09:33
2869,5,294,57.25,21/03/2018 20:30:00,23/03/2018 01:33:29
2871,13,85,190.32,21/03/2018 21:30:00,23/03/2018 03:12:24
2873,5,245,101.17,21/03/2018 22:30:00,24/03/2018 08:37:27
2874,2,5,201.02,21/03/2018 23:00:00,23/03/2018 03:49:47
2875,1,237,252.06,21/03/2018 23:30:00,23/03/2018 06:35:54
2876,8,57,172.64,22/03/2018 00:00:00,23/03/2018 09:08:12
2877,4,21,396.55,22/03/2018 00:41:00,24/03/2018 16:55:57
2878,11,397,269.23,22/03/2018 01:22:00,24/03/2018 18:33:25
2880,8,254,361.78,22/03/2018 02:44:00,24/03/2018 06:28:52
2886,13,316,296.59,22/03/2018 06:50:00,
2891,12,234,419.86,22/03/2018 10:15:00,
2893,9,277,362.25,22/03/2018 11:37:00,
2896,13,142,440.48,22/03/2018 13:40:00,
2899,2,71,296.09,22/03/2018 15:43:00,
2900,2,381,183.34,22/03/2018 16:24:00,
2903,4,101,94.81,22/03/2018 18:27:00,
2906,2,306,46.23,22/03/2018 20:30:00,
2911,11,339,364.87,22/03/2018 23:55:00,
2916,13,157,191,23/03/2018 04:00:00,
2922,11,101,253.04,23/03/2018 08:48:00,
2926,7,350,443.16,23/03/2018 12:00:00,
2927,11,32,80.38,23/03/2018 12:48:00,
2929,10,84,110.12,23/03/2018 14:24:00,
2932,13,118,433.7,23/03/2018 16:48:00,
2934,1,317,141.51,23/03/2018 18:24:00,
2941,11,369,384.59,24/03/2018 00:00:00,
2961,4,60,89.63,24/03/2018 12:00:00,
2965,7,108,61.13,24/03/2018 14:24:00,
2967,14,111,250.96,24/03/2018 15:36:00,
2970,11,18,126.13,24/03/2018 17:24:00,
2980,1,369,338.28,24/03/2018 23:24:00,
2986,13,90,250.16,25/03/2018 03:25:00,
2995,3,197,309.25,25/03/2018 09:34:00,
2999,14,88,58.94,25/03/2018 12:18:00,
3000,5,7,347.6,25/03/2018 12:59:00,
2883,4,170,414.3,22/03/2018 04:47:00,23/03/2018 17:38:25
2884,6,260,136.42,22/03/2018 05:28:00,24/03/2018 20:42:46
2885,3,56,297.17,22/03/2018 06:09:00,23/03/2018 11:54:47
2887,10,101,169.11,22/03/2018 07:31:00,23/03/2018 19:35:26
2888,4,73,91.65,22/03/2018 08:12:00,23/03/2018 17:08:36
2889,9,53,114.85,22/03/2018 08:53:00,24/03/2018 07:55:09
2892,6,154,281.46,22/03/2018 10:56:00,24/03/2018 13:06:10
2894,1,397,360.01,22/03/2018 12:18:00,23/03/2018 17:18:28
2895,12,81,241.34,22/03/2018 12:59:00,24/03/2018 01:07:04
2897,10,86,227.9,22/03/2018 14:21:00,24/03/2018 20:53:36
2898,1,248,183.37,22/03/2018 15:02:00,23/03/2018 19:50:55
2902,10,213,396.79,22/03/2018 17:46:00,25/03/2018 05:27:11
2904,9,43,330.57,22/03/2018 19:08:00,24/03/2018 09:39:00
2905,3,226,99.16,22/03/2018 19:49:00,24/03/2018 03:59:18
2907,11,103,444.24,22/03/2018 21:11:00,24/03/2018 01:36:13
2908,10,20,434.62,22/03/2018 21:52:00,25/03/2018 10:19:03
2910,1,393,279.4,22/03/2018 23:14:00,25/03/2018 00:08:39
2912,12,70,82.44,23/03/2018 00:48:00,25/03/2018 06:36:31
2913,8,318,147.61,23/03/2018 01:36:00,25/03/2018 03:13:10
2914,14,20,176.32,23/03/2018 02:24:00,25/03/2018 18:09:02
2915,2,383,282.34,23/03/2018 03:12:00,24/03/2018 07:23:34
2917,5,284,394.57,23/03/2018 04:48:00,25/03/2018 05:25:56
2919,14,73,427.7,23/03/2018 06:24:00,25/03/2018 10:50:43
2920,2,336,200.09,23/03/2018 07:12:00,25/03/2018 15:14:07
2921,12,385,273.33,23/03/2018 08:00:00,25/03/2018 14:30:32
2923,6,279,108.09,23/03/2018 09:36:00,25/03/2018 20:33:50
2924,8,268,427.54,23/03/2018 10:24:00,25/03/2018 07:09:31
2928,10,9,412.84,23/03/2018 13:36:00,25/03/2018 16:23:25
2930,4,259,195.14,23/03/2018 15:12:00,25/03/2018 06:20:48
2931,7,365,354.08,23/03/2018 16:00:00,24/03/2018 21:01:53
2933,12,370,55.11,23/03/2018 17:36:00,25/03/2018 21:11:13
2935,2,376,67.9,23/03/2018 19:12:00,26/03/2018 12:18:27
2937,1,31,213.1,23/03/2018 20:48:00,25/03/2018 19:14:46
2938,7,154,415.84,23/03/2018 21:36:00,25/03/2018 16:21:37
2939,1,188,155.19,23/03/2018 22:24:00,26/03/2018 13:50:57
2940,12,130,269.32,23/03/2018 23:12:00,25/03/2018 08:25:30
2942,13,224,88.61,24/03/2018 00:36:00,26/03/2018 01:58:09
2943,6,323,397.27,24/03/2018 01:12:00,26/03/2018 10:29:40
2945,6,302,291.33,24/03/2018 02:24:00,25/03/2018 08:08:42
2946,5,217,254.46,24/03/2018 03:00:00,25/03/2018 10:00:44
2947,13,40,264.07,24/03/2018 03:36:00,25/03/2018 17:52:22
2948,2,194,381.43,24/03/2018 04:12:00,26/03/2018 11:04:59
2949,13,18,360,24/03/2018 04:48:00,25/03/2018 12:32:00
2951,8,383,236.65,24/03/2018 06:00:00,25/03/2018 19:09:38
2952,5,193,185.51,24/03/2018 06:36:00,26/03/2018 08:45:05
2953,7,353,72.41,24/03/2018 07:12:00,27/03/2018 00:31:01
2954,8,167,221.39,24/03/2018 07:48:00,26/03/2018 21:50:13
2955,2,192,304.62,24/03/2018 08:24:00,26/03/2018 02:01:57
2957,3,370,437.6,24/03/2018 09:36:00,25/03/2018 18:49:48
2958,14,215,148,24/03/2018 10:12:00,25/03/2018 15:30:37
2959,7,244,445.94,24/03/2018 10:48:00,26/03/2018 12:44:48
2960,10,150,240.36,24/03/2018 11:24:00,26/03/2018 15:53:18
2962,12,40,174.68,24/03/2018 12:36:00,26/03/2018 18:33:47
2963,6,139,413.63,24/03/2018 13:12:00,25/03/2018 16:09:26
2966,12,315,325.85,24/03/2018 15:00:00,26/03/2018 20:33:51
2968,1,67,326.69,24/03/2018 16:12:00,26/03/2018 11:53:34
2969,4,271,388.76,24/03/2018 16:48:00,25/03/2018 21:32:14
2971,5,288,65.67,24/03/2018 18:00:00,26/03/2018 04:06:02
2972,13,218,332.01,24/03/2018 18:36:00,25/03/2018 21:43:08
2974,8,54,345.14,24/03/2018 19:48:00,25/03/2018 21:27:38
2975,11,291,353.59,24/03/2018 20:24:00,27/03/2018 06:44:33
2976,4,167,377.65,24/03/2018 21:00:00,26/03/2018 13:39:07
2977,6,110,89.86,24/03/2018 21:36:00,25/03/2018 21:47:15
2978,13,15,223.72,24/03/2018 22:12:00,26/03/2018 14:45:54
2981,4,297,258.31,25/03/2018 00:00:00,26/03/2018 07:43:07
2982,13,54,273.15,25/03/2018 00:41:00,27/03/2018 04:26:24
2983,1,349,108.4,25/03/2018 01:22:00,27/03/2018 06:26:12
2984,1,77,98.07,25/03/2018 02:03:00,26/03/2018 08:15:31
2985,5,21,139.9,25/03/2018 02:44:00,27/03/2018 07:58:30
2987,7,236,172.04,25/03/2018 04:06:00,27/03/2018 20:09:27
2989,2,382,365.86,25/03/2018 05:28:00,27/03/2018 18:20:51
2990,2,373,213.17,25/03/2018 06:09:00,27/03/2018 17:46:02
2991,11,140,409.42,25/03/2018 06:50:00,27/03/2018 13:42:38
2992,2,348,368.46,25/03/2018 07:31:00,27/03/2018 10:36:28
2993,4,284,216.46,25/03/2018 08:12:00,27/03/2018 02:31:20
2996,2,327,319.37,25/03/2018 10:15:00,27/03/2018 15:45:16
2997,6,54,334.75,25/03/2018 10:56:00,28/03/2018 02:35:16
2998,10,197,188.51,25/03/2018 11:37:00,26/03/2018 23:31:39
3007,6,90,187.37,25/03/2018 17:46:00,
3008,10,370,213.85,25/03/2018 18:27:00,
3030,6,207,350.46,26/03/2018 07:28:00,
3031,7,202,218.69,26/03/2018 08:00:00,
3037,3,36,135.39,26/03/2018 11:12:00,
3046,8,256,429.89,26/03/2018 16:00:00,
3047,12,45,284.51,26/03/2018 16:32:00,
3055,6,287,31.25,26/03/2018 20:48:00,
3084,1,83,216.47,27/03/2018 12:16:00,
3098,1,185,148.07,27/03/2018 19:44:00,
3102,5,316,180.24,27/03/2018 21:52:00,
3107,14,2,199.98,28/03/2018 01:26:00,
3003,14,2,373.33,25/03/2018 15:02:00,27/03/2018 17:07:52
3004,9,224,123.3,25/03/2018 15:43:00,28/03/2018 09:23:36
3005,2,44,234.84,25/03/2018 16:24:00,27/03/2018 10:30:48
3006,8,175,217.82,25/03/2018 17:05:00,28/03/2018 09:15:52
3009,8,91,106.62,25/03/2018 19:08:00,27/03/2018 08:58:54
3010,12,183,211.97,25/03/2018 19:49:00,28/03/2018 00:29:54
3012,14,255,106.61,25/03/2018 21:11:00,27/03/2018 12:48:59
3013,2,103,209.92,25/03/2018 21:52:00,27/03/2018 08:47:41
3014,12,233,245.95,25/03/2018 22:33:00,26/03/2018 23:20:30
3015,12,137,287.05,25/03/2018 23:14:00,27/03/2018 10:36:29
3016,10,253,449.77,25/03/2018 23:55:00,27/03/2018 01:23:12
3018,1,375,206.36,26/03/2018 01:04:00,27/03/2018 16:52:49
3019,9,254,169.78,26/03/2018 01:36:00,27/03/2018 04:58:42
3020,14,28,422.27,26/03/2018 02:08:00,28/03/2018 09:07:43
3021,9,185,294.48,26/03/2018 02:40:00,27/03/2018 12:09:07
3022,2,126,102.16,26/03/2018 03:12:00,27/03/2018 08:28:06
3024,8,397,170.01,26/03/2018 04:16:00,27/03/2018 09:15:43
3025,10,278,141.54,26/03/2018 04:48:00,27/03/2018 14:01:56
3026,10,169,257.83,26/03/2018 05:20:00,28/03/2018 23:01:09
3027,10,245,173.25,26/03/2018 05:52:00,27/03/2018 17:45:16
3028,5,35,148.89,26/03/2018 06:24:00,27/03/2018 14:21:26
3029,5,201,89.04,26/03/2018 06:56:00,28/03/2018 13:08:31
3033,11,271,140,26/03/2018 09:04:00,27/03/2018 12:07:37
3034,13,293,129.31,26/03/2018 09:36:00,29/03/2018 03:09:28
3035,6,11,135.51,26/03/2018 10:08:00,28/03/2018 05:39:40
3036,8,375,402.21,26/03/2018 10:40:00,27/03/2018 17:41:01
3038,13,204,204.65,26/03/2018 11:44:00,29/03/2018 04:55:56
3040,5,203,307.79,26/03/2018 12:48:00,29/03/2018 05:01:35
3041,4,191,443.2,26/03/2018 13:20:00,28/03/2018 19:25:37
3042,9,267,367.28,26/03/2018 13:52:00,29/03/2018 01:53:05
3043,8,373,48.93,26/03/2018 14:24:00,27/03/2018 18:58:41
3044,13,31,163.31,26/03/2018 14:56:00,29/03/2018 06:38:28
3048,2,247,207.56,26/03/2018 17:04:00,28/03/2018 19:41:36
3049,11,76,130.45,26/03/2018 17:36:00,28/03/2018 11:36:05
3050,14,59,67.16,26/03/2018 18:08:00,27/03/2018 19:31:43
3051,7,356,316.47,26/03/2018 18:40:00,28/03/2018 12:54:01
3052,3,114,438.68,26/03/2018 19:12:00,28/03/2018 08:16:31
3053,12,254,275.55,26/03/2018 19:44:00,28/03/2018 05:13:19
3056,9,395,332.15,26/03/2018 21:20:00,29/03/2018 09:00:22
3057,12,57,385.23,26/03/2018 21:52:00,29/03/2018 13:49:07
3058,6,108,395.02,26/03/2018 22:24:00,29/03/2018 00:11:16
3059,13,123,229.64,26/03/2018 22:56:00,29/03/2018 02:14:53
3060,11,231,252.27,26/03/2018 23:28:00,29/03/2018 13:33:57
3062,2,251,170.15,27/03/2018 00:32:00,29/03/2018 09:50:42
3063,6,156,364.87,27/03/2018 01:04:00,29/03/2018 01:57:21
3064,11,160,282.34,27/03/2018 01:36:00,28/03/2018 23:33:22
3065,2,195,354.04,27/03/2018 02:08:00,29/03/2018 09:30:27
3066,9,331,417.19,27/03/2018 02:40:00,28/03/2018 05:32:19
3068,9,143,52.87,27/03/2018 03:44:00,29/03/2018 13:01:24
3069,5,185,30.03,27/03/2018 04:16:00,29/03/2018 06:07:18
3070,8,391,115.98,27/03/2018 04:48:00,29/03/2018 12:44:19
3071,8,239,284.29,27/03/2018 05:20:00,28/03/2018 20:07:49
3072,3,231,146.72,27/03/2018 05:52:00,29/03/2018 08:22:43
3073,7,3,43.31,27/03/2018 06:24:00,29/03/2018 09:36:41
3075,6,183,320.28,27/03/2018 07:28:00,29/03/2018 08:39:37
3076,4,306,404.19,27/03/2018 08:00:00,29/03/2018 16:33:29
3077,8,58,415.49,27/03/2018 08:32:00,29/03/2018 07:00:21
3078,6,272,75.61,27/03/2018 09:04:00,29/03/2018 20:15:48
3079,3,224,445.22,27/03/2018 09:36:00,28/03/2018 11:40:45
3081,5,244,355.09,27/03/2018 10:40:00,29/03/2018 02:09:02
3082,10,13,121.2,27/03/2018 11:12:00,28/03/2018 18:45:10
3083,4,235,332.4,27/03/2018 11:44:00,29/03/2018 13:39:36
3085,6,137,151.83,27/03/2018 12:48:00,28/03/2018 22:19:33
3086,6,206,308.02,27/03/2018 13:20:00,28/03/2018 19:01:56
3088,1,190,137.94,27/03/2018 14:24:00,29/03/2018 04:32:33
3089,2,298,180.57,27/03/2018 14:56:00,30/03/2018 08:52:00
3090,12,23,374.2,27/03/2018 15:28:00,30/03/2018 02:56:33
3091,5,121,164.75,27/03/2018 16:00:00,30/03/2018 01:16:43
3092,11,381,151.76,27/03/2018 16:32:00,29/03/2018 02:25:08
3093,6,387,112.44,27/03/2018 17:04:00,29/03/2018 16:59:08
3095,2,198,196.86,27/03/2018 18:08:00,30/03/2018 09:50:24
3096,1,355,157.25,27/03/2018 18:40:00,28/03/2018 20:52:26
3097,11,295,427.48,27/03/2018 19:12:00,30/03/2018 09:54:51
3099,2,272,227.95,27/03/2018 20:16:00,29/03/2018 15:32:42
3100,11,183,86.98,27/03/2018 20:48:00,30/03/2018 03:37:48
3103,12,105,72.86,27/03/2018 22:24:00,29/03/2018 20:39:29
3104,5,263,145.01,27/03/2018 22:56:00,30/03/2018 09:23:36
3105,14,172,31.04,27/03/2018 23:28:00,30/03/2018 16:36:29
3106,13,309,65.52,28/03/2018 00:43:00,29/03/2018 07:21:33
3108,6,176,31.03,28/03/2018 02:09:00,30/03/2018 05:23:30
3110,10,235,323.52,28/03/2018 03:35:00,30/03/2018 14:59:52
3111,4,232,232.46,28/03/2018 04:18:00,30/03/2018 20:31:09
3112,12,135,333.22,28/03/2018 05:01:00,29/03/2018 10:23:21
3113,13,174,296.34,28/03/2018 05:44:00,30/03/2018 17:24:39
3114,4,224,432.26,28/03/2018 06:27:00,30/03/2018 04:26:48
3115,14,111,369.68,28/03/2018 07:10:00,30/03/2018 00:03:02
3117,1,270,224.66,28/03/2018 08:36:00,30/03/2018 03:32:34
3118,3,292,162.57,28/03/2018 09:19:00,29/03/2018 22:40:48
3119,3,390,140.07,28/03/2018 10:02:00,30/03/2018 17:48:07
3120,2,366,137.79,28/03/2018 10:45:00,29/03/2018 20:23:25
3126,5,191,78.97,28/03/2018 15:03:00,
3135,1,101,291.3,28/03/2018 21:30:00,
3136,13,273,305.02,28/03/2018 22:13:00,
3140,8,222,395.35,29/03/2018 01:30:00,
3141,5,348,263.98,29/03/2018 02:15:00,
3142,5,118,33.51,29/03/2018 03:00:00,
3146,11,139,121.82,29/03/2018 06:00:00,
3148,12,275,129.98,29/03/2018 07:30:00,
3151,6,387,269.59,29/03/2018 09:45:00,
3166,14,266,344.3,29/03/2018 21:00:00,
3177,3,156,353.72,30/03/2018 04:05:00,
3183,3,342,41.94,30/03/2018 07:35:00,
3197,3,123,218.95,30/03/2018 15:45:00,
3198,5,277,228.05,30/03/2018 16:20:00,
3201,13,400,202.33,30/03/2018 18:05:00,
3210,8,147,287.76,30/03/2018 23:20:00,
3218,3,253,317.18,31/03/2018 05:43:00,
3123,7,228,138.96,28/03/2018 12:54:00,31/03/2018 01:25:23
3124,13,36,373.15,28/03/2018 13:37:00,30/03/2018 13:09:56
3125,6,244,339.6,28/03/2018 14:20:00,31/03/2018 03:31:41
3127,10,36,190.1,28/03/2018 15:46:00,30/03/2018 22:43:35
3128,9,247,429.48,28/03/2018 16:29:00,30/03/2018 08:32:23
3129,7,336,131.73,28/03/2018 17:12:00,29/03/2018 20:26:41
3131,1,157,95.81,28/03/2018 18:38:00,30/03/2018 09:08:24
3132,4,305,316.45,28/03/2018 19:21:00,30/03/2018 13:15:36
3133,11,18,300.06,28/03/2018 20:04:00,30/03/2018 01:37:01
3134,4,36,267.93,28/03/2018 20:47:00,30/03/2018 21:49:49
3137,12,341,334.25,28/03/2018 22:56:00,30/03/2018 09:23:59
3139,6,54,425.08,29/03/2018 00:45:00,31/03/2018 00:07:52
3143,4,310,395.18,29/03/2018 03:45:00,30/03/2018 08:58:42
3144,4,200,293.33,29/03/2018 04:30:00,31/03/2018 12:17:10
3145,8,144,60.74,29/03/2018 05:15:00,31/03/2018 09:46:32
3147,6,83,329.96,29/03/2018 06:45:00,31/03/2018 05:51:49
3150,11,185,319.24,29/03/2018 09:00:00,31/03/2018 17:11:36
3152,8,18,231.27,29/03/2018 10:30:00,30/03/2018 22:42:24
3153,6,296,409.82,29/03/2018 11:15:00,31/03/2018 14:32:43
3154,14,128,332.89,29/03/2018 12:00:00,31/03/2018 05:52:36
3155,5,227,211.96,29/03/2018 12:45:00,31/03/2018 14:58:13
3156,9,136,143.28,29/03/2018 13:30:00,31/03/2018 07:37:18
3158,6,250,54.74,29/03/2018 15:00:00,01/04/2018 09:03:11
3159,1,194,240.65,29/03/2018 15:45:00,31/03/2018 08:15:12
3160,14,143,206.23,29/03/2018 16:30:00,31/03/2018 00:39:39
3161,14,133,191.65,29/03/2018 17:15:00,31/03/2018 22:37:41
3162,7,271,112.61,29/03/2018 18:00:00,01/04/2018 07:27:24
3164,7,26,100.88,29/03/2018 19:30:00,31/03/2018 08:49:30
3165,9,61,111.69,29/03/2018 20:15:00,01/04/2018 01:18:37
3167,4,365,267.42,29/03/2018 21:45:00,30/03/2018 22:15:37
3168,11,1,62.22,29/03/2018 22:30:00,31/03/2018 13:32:37
3169,8,32,296.64,29/03/2018 23:15:00,31/03/2018 20:13:32
3171,9,67,406.77,30/03/2018 00:35:00,01/04/2018 13:20:55
3172,10,346,60.42,30/03/2018 01:10:00,31/03/2018 19:10:53
3173,10,166,67.72,30/03/2018 01:45:00,01/04/2018 07:31:53
3174,14,363,355.01,30/03/2018 02:20:00,01/04/2018 10:07:17
3175,8,127,290.53,30/03/2018 02:55:00,31/03/2018 07:28:38
3176,12,168,408.1,30/03/2018 03:30:00,31/03/2018 07:42:57
3179,5,257,271.08,30/03/2018 05:15:00,31/03/2018 12:47:04
3180,2,22,245.14,30/03/2018 05:50:00,01/04/2018 07:02:32
3181,13,160,240.45,30/03/2018 06:25:00,01/04/2018 19:27:39
3182,3,325,180.1,30/03/2018 07:00:00,01/04/2018 00:53:03
3184,2,296,319.16,30/03/2018 08:10:00,01/04/2018 09:34:08
3186,5,20,180.77,30/03/2018 09:20:00,01/04/2018 02:40:14
3187,9,281,423.09,30/03/2018 09:55:00,02/04/2018 00:24:07
3188,4,258,400.58,30/03/2018 10:30:00,31/03/2018 11:05:41
3189,11,116,219.17,30/03/2018 11:05:00,31/03/2018 15:20:34
3190,6,132,168.03,30/03/2018 11:40:00,31/03/2018 16:30:11
3192,7,69,81.48,30/03/2018 12:50:00,01/04/2018 23:59:43
3193,11,143,210.54,30/03/2018 13:25:00,01/04/2018 20:37:49
3194,9,55,30.15,30/03/2018 14:00:00,01/04/2018 15:35:10
3195,6,56,416.37,30/03/2018 14:35:00,01/04/2018 21:28:02
3196,5,367,135.34,30/03/2018 15:10:00,31/03/2018 21:57:00
3199,13,15,310.31,30/03/2018 16:55:00,01/04/2018 05:30:27
3202,5,267,416.22,30/03/2018 18:40:00,31/03/2018 23:30:18
3203,2,290,150.57,30/03/2018 19:15:00,31/03/2018 23:57:08
3204,5,359,340.66,30/03/2018 19:50:00,01/04/2018 12:54:42
3205,12,67,427.92,30/03/2018 20:25:00,02/04/2018 10:01:32
3206,7,230,71.17,30/03/2018 21:00:00,01/04/2018 06:08:03
3208,11,252,50.53,30/03/2018 22:10:00,02/04/2018 00:23:31
3209,2,313,232.25,30/03/2018 22:45:00,01/04/2018 21:34:21
3211,13,346,444.29,30/03/2018 23:55:00,01/04/2018 05:19:11
3212,13,364,338.88,31/03/2018 00:49:00,02/04/2018 10:31:27
3213,12,86,186.38,31/03/2018 01:38:00,02/04/2018 04:20:12
3215,4,79,87.03,31/03/2018 03:16:00,01/04/2018 22:29:56
3216,9,197,294.11,31/03/2018 04:05:00,02/04/2018 16:38:34
3217,1,22,240.73,31/03/2018 04:54:00,02/04/2018 16:56:41
3219,12,397,337.68,31/03/2018 06:32:00,02/04/2018 20:04:50
3220,12,99,256.68,31/03/2018 07:21:00,01/04/2018 09:43:05
3221,1,345,310.55,31/03/2018 08:10:00,02/04/2018 12:57:47
3223,10,155,207.09,31/03/2018 09:48:00,02/04/2018 11:21:03
3224,6,184,88.55,31/03/2018 10:37:00,01/04/2018 21:31:53
3225,2,307,54.14,31/03/2018 11:26:00,01/04/2018 16:39:52
3226,3,96,81.13,31/03/2018 12:15:00,02/04/2018 21:38:09
3227,11,11,239.73,31/03/2018 13:04:00,01/04/2018 13:24:12
3229,5,11,83.1,31/03/2018 14:42:00,02/04/2018 23:08:14
3230,4,268,213.14,31/03/2018 15:31:00,03/04/2018 00:22:49
3231,4,377,287.94,31/03/2018 16:20:00,02/04/2018 11:05:12
3232,12,256,310.78,31/03/2018 17:09:00,02/04/2018 05:55:11
3233,11,237,149.96,31/03/2018 17:58:00,03/04/2018 00:39:49
3235,2,332,333.98,31/03/2018 19:36:00,03/04/2018 01:14:18
3236,11,400,172.85,31/03/2018 20:25:00,02/04/2018 19:34:12
3237,9,18,172.09,31/03/2018 21:14:00,02/04/2018 02:31:41
3238,8,379,366.89,31/03/2018 22:03:00,02/04/2018 05:54:53
3239,13,129,188.34,31/03/2018 22:52:00,03/04/2018 13:47:36
3240,1,167,86.55,31/03/2018 23:41:00,02/04/2018 02:47:33
1,5,369,267.61,01/01/2018 00:57:00,02/01/2018 03:56:25
2,14,63,292.59,01/01/2018 01:54:00,03/01/2018 02:32:49
11,13,305,142.9,01/01/2018 10:27:00,04/01/2018 00:38:54
19,10,16,369.57,01/01/2018 18:03:00,04/01/2018 06:56:36
25,11,47,202.51,01/01/2018 23:45:00,04/01/2018 01:39:06
33,10,175,271.02,02/01/2018 06:08:00,03/01/2018 06:50:38
39,5,78,382.74,02/01/2018 10:44:00,04/01/2018 19:23:25
48,2,31,220.02,02/01/2018 17:38:00,05/01/2018 10:57:53
55,14,37,228.46,02/01/2018 23:00:00,05/01/2018 16:09:12
62,5,45,384.98,03/01/2018 06:00:00,04/01/2018 22:38:08
71,9,105,216.11,03/01/2018 15:00:00,05/01/2018 21:35:31
79,1,249,385.53,03/01/2018 23:00:00,05/01/2018 16:05:09
85,11,92,183.2,04/01/2018 03:25:00,05/01/2018 17:15:57
91,5,134,191.11,04/01/2018 07:31:00,06/01/2018 02:43:30
98,4,372,207.38,04/01/2018 12:18:00,06/01/2018 11:40:39
105,1,381,78.38,04/01/2018 17:05:00,07/01/2018 00:22:48
112,13,365,83.9,04/01/2018 21:52:00,07/01/2018 12:43:09
120,4,266,44.2,05/01/2018 03:00:00,06/01/2018 06:47:40
121,8,370,104.52,05/01/2018 03:36:00,06/01/2018 04:59:29
122,10,285,144.4,05/01/2018 04:12:00,07/01/2018 06:07:53
131,10,234,284.28,05/01/2018 09:36:00,07/01/2018 21:40:46
139,2,396,118.41,05/01/2018 14:24:00,08/01/2018 05:54:19
148,14,146,337.16,05/01/2018 19:48:00,07/01/2018 08:57:27
158,3,265,247.55,06/01/2018 02:24:00,08/01/2018 11:00:19
165,9,2,281.71,06/01/2018 06:36:00,07/01/2018 08:43:57
172,10,339,220.73,06/01/2018 10:48:00,08/01/2018 15:50:51
179,1,183,238.23,06/01/2018 15:00:00,09/01/2018 00:55:59
185,8,61,27.35,06/01/2018 18:36:00,08/01/2018 20:44:20
192,12,118,372.56,06/01/2018 22:48:00,08/01/2018 03:12:16
200,4,281,350.24,07/01/2018 05:30:00,09/01/2018 13:21:49
206,14,102,204.41,07/01/2018 11:00:00,09/01/2018 04:31:30
212,13,296,135.42,07/01/2018 16:30:00,09/01/2018 17:37:39
222,5,246,319.5,08/01/2018 02:00:00,10/01/2018 03:26:05
231,2,167,404.95,08/01/2018 11:00:00,10/01/2018 09:35:52
238,14,206,371.77,08/01/2018 18:00:00,10/01/2018 09:53:15
242,8,176,243.35,08/01/2018 22:00:00,11/01/2018 02:40:27
243,14,322,123.72,08/01/2018 23:00:00,10/01/2018 13:23:17
252,1,292,239.19,09/01/2018 05:04:00,11/01/2018 18:21:31
259,14,122,421.46,09/01/2018 09:30:00,11/01/2018 03:16:30
268,7,11,36.92,09/01/2018 15:12:00,12/01/2018 08:22:26
277,9,150,360.38,09/01/2018 20:54:00,10/01/2018 21:23:35
284,2,237,288.78,10/01/2018 02:24:00,11/01/2018 06:56:14
291,6,186,25.54,10/01/2018 08:00:00,13/01/2018 01:00:49
298,10,238,335.07,10/01/2018 13:36:00,11/01/2018 21:44:08
307,1,146,107.96,10/01/2018 20:48:00,13/01/2018 04:11:07
313,12,143,344.37,11/01/2018 01:12:00,13/01/2018 06:31:43
321,7,204,57.1,11/01/2018 06:00:00,13/01/2018 18:56:29
328,10,320,195.75,11/01/2018 10:12:00,13/01/2018 08:12:08
335,6,220,431.85,11/01/2018 14:24:00,13/01/2018 08:26:04
344,7,331,248.72,11/01/2018 19:48:00,13/01/2018 14:02:34
350,11,132,72.13,11/01/2018 23:24:00,14/01/2018 05:04:57
356,10,310,323.21,12/01/2018 04:15:00,13/01/2018 18:19:25
361,2,241,54.02,12/01/2018 08:30:00,14/01/2018 20:17:10
362,5,274,35.98,12/01/2018 09:21:00,13/01/2018 18:42:24
369,10,330,232.77,12/01/2018 15:18:00,15/01/2018 00:03:02
376,12,302,145.72,12/01/2018 21:15:00,14/01/2018 00:20:10
383,9,128,74.68,13/01/2018 03:48:00,15/01/2018 07:49:46
